TransactionID,Items
9477,"Fruits_Mango,Personal Care_Toothpaste"
9478,"Fruits_Apple,Household_Mop,Bakery_Bread,Snacks_Chocolate"
9479,"Household_Dish Soap,Household_Toilet Paper"
9480,"Bakery_Cake,Snacks_Chips,Beverages_Soda,Beverages_Coffee,Fruits_Apple,Snacks_Popcorn,Household_Detergent"
9481,"Personal Care_Soap,Dairy_Cheese,Personal Care_Shampoo,Household_Mop,Dairy_Milk,Snacks_Biscuits"
9482,"Beverages_Soda,Personal Care_Toothpaste,Dairy_Cream,Dairy_Cheese,Fruits_Orange,Household_Detergent,Snacks_Cookies"
9483,"Personal Care_Shampoo,Bakery_Bun,Bakery_Croissant,Beverages_Tea,Bakery_Bread,Beverages_Water,Bakery_Donut"
9484,"Bakery_Bun,Beverages_Coffee,Dairy_Cheese,Bakery_Bread,Beverages_Soda"
9485,"Beverages_Water,Beverages_Juice,Personal Care_Soap"
9486,"Fruits_Mango,Bakery_Bun"
9487,"Household_Detergent,Bakery_Bun"
9488,"Fruits_Grapes,Snacks_Biscuits"
9489,"Bakery_Cake,Beverages_Tea,Bakery_Bun,Personal Care_Lotion,Snacks_Cookies,Fruits_Apple"
9490,"Fruits_Apple,Household_Toilet Paper,Snacks_Biscuits,Dairy_Cream,Household_Mop"
9491,"Beverages_Tea,Snacks_Biscuits,Dairy_Butter"
9492,"Beverages_Coffee,Bakery_Donut,Fruits_Mango"
9493,"Dairy_Butter,Personal Care_Lotion"
9494,"Personal Care_Deodorant,Household_Detergent,Personal Care_Soap,Snacks_Chips,Personal Care_Shampoo,Dairy_Milk"
9495,"Dairy_Cheese,Household_Towel,Bakery_Bun,Personal Care_Toothpaste,Personal Care_Shampoo,Dairy_Butter,Snacks_Chocolate"
9496,"Bakery_Bun,Beverages_Coffee,Bakery_Cake,Personal Care_Lotion,Fruits_Apple,Household_Dish Soap,Snacks_Popcorn"
9497,"Dairy_Yogurt,Snacks_Cookies,Fruits_Mango,Personal Care_Deodorant,Snacks_Biscuits,Dairy_Milk,Fruits_Orange"
9498,"Bakery_Cake,Personal Care_Lotion,Snacks_Chips,Dairy_Cream,Bakery_Croissant,Snacks_Chocolate,Personal Care_Soap"
9499,"Beverages_Coffee,Fruits_Orange,Beverages_Juice"
9500,"Household_Dish Soap,Bakery_Cake,Household_Towel,Personal Care_Lotion,Dairy_Milk,Beverages_Juice,Fruits_Banana"
9501,"Snacks_Chips,Beverages_Juice,Dairy_Cream,Personal Care_Toothpaste,Household_Towel,Snacks_Chocolate"
9502,"Personal Care_Toothpaste,Snacks_Biscuits,Household_Towel,Bakery_Bread,Fruits_Mango"
9503,"Household_Towel,Personal Care_Lotion,Bakery_Cake,Snacks_Cookies,Bakery_Donut,Fruits_Mango"
9504,"Snacks_Popcorn,Beverages_Water,Dairy_Yogurt"
9505,"Fruits_Grapes,Dairy_Milk,Fruits_Mango,Beverages_Tea,Snacks_Chips"
9506,"Personal Care_Deodorant,Bakery_Bun,Dairy_Milk,Dairy_Yogurt"
9507,"Snacks_Biscuits,Household_Mop,Personal Care_Deodorant,Bakery_Cake"
9508,"Fruits_Banana,Household_Detergent,Dairy_Milk"
9509,"Dairy_Cream,Bakery_Croissant,Dairy_Yogurt,Fruits_Orange,Dairy_Milk"
9510,"Snacks_Popcorn,Household_Mop,Personal Care_Shampoo,Dairy_Milk"
9511,"Household_Towel,Beverages_Water,Snacks_Cookies"
9512,"Bakery_Donut,Personal Care_Toothpaste,Beverages_Soda,Dairy_Yogurt"
9513,"Personal Care_Soap,Bakery_Cake,Personal Care_Toothpaste,Beverages_Coffee,Personal Care_Lotion"
9514,"Bakery_Donut,Snacks_Popcorn,Fruits_Grapes,Personal Care_Lotion"
9515,"Dairy_Butter,Snacks_Chips"
9516,"Fruits_Banana,Household_Detergent,Snacks_Chips"
9517,"Personal Care_Soap,Bakery_Croissant,Bakery_Cake,Personal Care_Lotion"
9518,"Bakery_Cake,Snacks_Cookies,Household_Detergent,Household_Mop,Snacks_Chips"
9519,"Bakery_Bun,Household_Detergent,Fruits_Apple,Beverages_Tea,Dairy_Milk,Personal Care_Lotion,Fruits_Banana"
9520,"Snacks_Biscuits,Snacks_Chocolate,Fruits_Grapes,Dairy_Yogurt"
9521,"Fruits_Orange,Dairy_Cheese,Household_Detergent,Bakery_Bread,Dairy_Milk,Snacks_Chocolate,Household_Toilet Paper"
9522,"Dairy_Cheese,Personal Care_Deodorant,Household_Toilet Paper,Beverages_Water,Personal Care_Toothpaste"
9523,"Personal Care_Soap,Snacks_Biscuits,Dairy_Milk,Snacks_Cookies,Personal Care_Toothpaste,Dairy_Butter,Household_Dish Soap"
9524,"Fruits_Grapes,Beverages_Coffee,Household_Toilet Paper"
9525,"Household_Detergent,Beverages_Coffee,Snacks_Popcorn,Dairy_Butter"
9526,"Household_Mop,Beverages_Water"
9527,"Personal Care_Lotion,Household_Dish Soap"
9528,"Bakery_Bun,Fruits_Apple,Dairy_Butter,Beverages_Coffee"
9529,"Bakery_Bun,Beverages_Tea,Personal Care_Soap,Household_Mop,Beverages_Water"
9530,"Personal Care_Lotion,Dairy_Cheese,Bakery_Cake,Household_Towel"
9531,"Snacks_Popcorn,Bakery_Cake"
9532,"Dairy_Milk,Bakery_Bread,Bakery_Cake"
9533,"Personal Care_Shampoo,Household_Mop,Bakery_Cake,Dairy_Butter,Beverages_Soda,Bakery_Croissant,Dairy_Milk"
9534,"Fruits_Grapes,Fruits_Orange,Snacks_Chips,Personal Care_Lotion,Bakery_Cake"
9535,"Bakery_Donut,Snacks_Popcorn"
9536,"Bakery_Cake,Bakery_Croissant,Dairy_Cheese,Snacks_Chips,Fruits_Banana,Snacks_Cookies,Fruits_Mango"
9537,"Personal Care_Deodorant,Snacks_Chips,Beverages_Coffee,Fruits_Mango,Dairy_Milk,Dairy_Cream"
9538,"Beverages_Soda,Household_Dish Soap,Bakery_Bread,Personal Care_Soap,Snacks_Chips,Fruits_Apple,Fruits_Grapes"
9539,"Household_Mop,Beverages_Water"
9540,"Dairy_Milk,Fruits_Orange,Bakery_Bun,Personal Care_Lotion,Fruits_Mango,Fruits_Grapes"
9541,"Dairy_Milk,Bakery_Donut"
9542,"Snacks_Biscuits,Personal Care_Toothpaste,Snacks_Chocolate,Dairy_Milk"
9543,"Fruits_Mango,Beverages_Tea,Personal Care_Lotion,Bakery_Bread"
9544,"Beverages_Water,Personal Care_Shampoo,Bakery_Bun,Household_Mop,Snacks_Biscuits,Personal Care_Lotion"
9545,"Beverages_Coffee,Personal Care_Soap"
9546,"Personal Care_Soap,Beverages_Coffee,Dairy_Yogurt,Snacks_Cookies,Personal Care_Deodorant,Dairy_Butter"
9547,"Dairy_Cream,Household_Toilet Paper,Fruits_Banana"
9548,"Personal Care_Shampoo,Bakery_Donut,Beverages_Water,Personal Care_Soap,Personal Care_Deodorant,Household_Toilet Paper"
9549,"Snacks_Chips,Bakery_Cake,Snacks_Biscuits,Personal Care_Deodorant"
9550,"Personal Care_Shampoo,Beverages_Water,Bakery_Cake,Bakery_Donut"
9551,"Dairy_Cheese,Personal Care_Soap"
9552,"Bakery_Croissant,Personal Care_Shampoo,Beverages_Tea,Beverages_Juice"
9553,"Dairy_Butter,Snacks_Chocolate,Household_Towel,Snacks_Chips"
9554,"Personal Care_Shampoo,Bakery_Bread,Fruits_Banana"
9555,"Dairy_Milk,Personal Care_Shampoo,Dairy_Cheese,Personal Care_Deodorant,Beverages_Tea"
9556,"Personal Care_Shampoo,Bakery_Bread"
9557,"Bakery_Bread,Fruits_Grapes,Snacks_Popcorn,Household_Mop"
9558,"Fruits_Banana,Bakery_Bun"
9559,"Household_Towel,Fruits_Banana,Bakery_Donut,Dairy_Milk"
9560,"Household_Towel,Beverages_Soda,Snacks_Chocolate"
9561,"Beverages_Tea,Beverages_Soda,Snacks_Biscuits,Bakery_Bun,Beverages_Coffee"
9562,"Snacks_Chocolate,Dairy_Cream,Beverages_Water,Bakery_Bun,Household_Dish Soap,Snacks_Biscuits,Fruits_Grapes"
9563,"Dairy_Cream,Beverages_Coffee,Bakery_Bun,Bakery_Bread,Household_Dish Soap,Snacks_Cookies"
9564,"Dairy_Butter,Household_Dish Soap,Fruits_Apple"
9565,"Dairy_Yogurt,Household_Detergent,Personal Care_Soap,Snacks_Biscuits"
9566,"Bakery_Croissant,Bakery_Bun,Fruits_Mango,Bakery_Cake"
9567,"Dairy_Cream,Snacks_Popcorn,Fruits_Mango"
9568,"Dairy_Cheese,Dairy_Butter,Personal Care_Soap"
9569,"Bakery_Cake,Beverages_Tea,Fruits_Banana,Household_Dish Soap"
9570,"Fruits_Banana,Bakery_Bun,Beverages_Soda,Snacks_Chips,Snacks_Cookies"
9571,"Dairy_Cheese,Snacks_Chocolate,Bakery_Bread,Fruits_Orange,Dairy_Yogurt,Household_Toilet Paper"
9572,"Dairy_Milk,Dairy_Cream,Bakery_Croissant,Fruits_Apple,Personal Care_Soap"
9573,"Snacks_Biscuits,Personal Care_Lotion,Beverages_Juice,Dairy_Cream"
9574,"Household_Dish Soap,Fruits_Apple,Personal Care_Lotion,Beverages_Juice,Snacks_Chocolate"
9575,"Snacks_Cookies,Household_Toilet Paper,Dairy_Milk,Snacks_Chocolate,Personal Care_Deodorant"
9576,"Beverages_Juice,Household_Dish Soap,Snacks_Popcorn,Fruits_Orange,Fruits_Banana,Household_Toilet Paper,Dairy_Yogurt"
9577,"Household_Dish Soap,Beverages_Water,Snacks_Biscuits,Household_Mop,Bakery_Croissant"
9578,"Personal Care_Deodorant,Snacks_Chips"
9579,"Personal Care_Deodorant,Fruits_Orange,Household_Toilet Paper"
9580,"Household_Toilet Paper,Snacks_Chocolate,Snacks_Cookies"
9581,"Household_Toilet Paper,Bakery_Bread,Personal Care_Shampoo,Household_Dish Soap"
9582,"Dairy_Butter,Household_Toilet Paper,Household_Towel,Fruits_Grapes,Bakery_Donut,Household_Dish Soap"
9583,"Bakery_Donut,Household_Toilet Paper,Beverages_Juice,Fruits_Apple,Dairy_Butter"
9584,"Personal Care_Shampoo,Bakery_Bun,Household_Mop"
9585,"Household_Mop,Beverages_Soda,Bakery_Bread"
9586,"Beverages_Coffee,Dairy_Cream,Snacks_Biscuits"
9587,"Bakery_Cake,Snacks_Biscuits,Personal Care_Soap,Personal Care_Toothpaste,Personal Care_Shampoo,Fruits_Grapes,Beverages_Water"
9588,"Personal Care_Deodorant,Personal Care_Shampoo,Dairy_Cheese"
9589,"Dairy_Cream,Snacks_Cookies,Snacks_Chocolate,Beverages_Coffee,Beverages_Tea,Fruits_Apple"
9590,"Dairy_Milk,Household_Toilet Paper,Bakery_Cake,Bakery_Croissant"
9591,"Fruits_Mango,Fruits_Banana,Dairy_Cheese,Snacks_Chips,Dairy_Yogurt,Snacks_Chocolate"
9592,"Personal Care_Toothpaste,Fruits_Apple,Bakery_Bun"
9593,"Personal Care_Lotion,Bakery_Bun,Household_Dish Soap,Personal Care_Shampoo,Beverages_Coffee"
9594,"Fruits_Grapes,Beverages_Tea,Dairy_Yogurt,Snacks_Popcorn,Dairy_Cream,Fruits_Orange,Beverages_Juice"
9595,"Bakery_Donut,Personal Care_Lotion,Fruits_Orange,Dairy_Cream,Beverages_Juice"
9596,"Fruits_Orange,Personal Care_Lotion,Snacks_Cookies,Household_Towel"
9597,"Bakery_Bun,Dairy_Yogurt,Personal Care_Soap"
9598,"Personal Care_Soap,Personal Care_Deodorant,Beverages_Juice,Fruits_Apple,Snacks_Chips,Fruits_Mango,Household_Towel"
9599,"Personal Care_Deodorant,Beverages_Coffee,Fruits_Apple,Personal Care_Soap,Beverages_Juice"
9600,"Bakery_Cake,Household_Mop,Beverages_Water,Dairy_Butter,Fruits_Grapes"
9601,"Dairy_Cheese,Household_Mop,Personal Care_Soap,Personal Care_Lotion,Bakery_Bun,Beverages_Water"
9602,"Beverages_Soda,Bakery_Donut"
9603,"Household_Dish Soap,Snacks_Chips,Beverages_Water,Dairy_Milk,Personal Care_Shampoo"
9604,"Bakery_Donut,Personal Care_Shampoo,Beverages_Water,Snacks_Biscuits,Bakery_Bun,Snacks_Cookies,Beverages_Juice"
9605,"Personal Care_Deodorant,Household_Mop,Snacks_Cookies,Household_Detergent,Personal Care_Lotion,Dairy_Cream"
9606,"Beverages_Coffee,Snacks_Cookies,Household_Toilet Paper"
9607,"Dairy_Yogurt,Snacks_Biscuits,Fruits_Mango,Fruits_Apple,Fruits_Grapes,Household_Dish Soap"
9608,"Fruits_Grapes,Bakery_Cake,Bakery_Croissant,Household_Detergent,Dairy_Cream,Beverages_Tea,Dairy_Yogurt"
9609,"Snacks_Biscuits,Snacks_Chips"
9610,"Dairy_Cheese,Personal Care_Shampoo,Bakery_Bun"
9611,"Bakery_Donut,Dairy_Butter,Snacks_Popcorn"
9612,"Fruits_Apple,Fruits_Grapes,Dairy_Cheese,Beverages_Tea"
9613,"Personal Care_Deodorant,Beverages_Soda,Bakery_Croissant,Household_Towel"
9614,"Household_Toilet Paper,Personal Care_Toothpaste,Bakery_Croissant,Household_Mop,Dairy_Cream,Personal Care_Shampoo"
9615,"Fruits_Mango,Snacks_Popcorn,Personal Care_Shampoo,Household_Towel"
9616,"Personal Care_Toothpaste,Bakery_Bread,Snacks_Popcorn,Household_Toilet Paper,Bakery_Bun,Dairy_Cheese,Household_Dish Soap"
9617,"Snacks_Chips,Beverages_Water"
9618,"Household_Toilet Paper,Personal Care_Lotion"
9619,"Snacks_Chips,Snacks_Chocolate,Dairy_Cheese,Fruits_Mango,Bakery_Bun,Personal Care_Deodorant"
9620,"Fruits_Grapes,Fruits_Mango,Household_Mop,Dairy_Butter"
9621,"Snacks_Cookies,Personal Care_Toothpaste,Personal Care_Deodorant,Fruits_Orange,Beverages_Juice"
9622,"Household_Mop,Personal Care_Shampoo,Beverages_Soda,Personal Care_Toothpaste"
9623,"Beverages_Soda,Fruits_Mango,Fruits_Orange,Snacks_Biscuits"
9624,"Fruits_Banana,Household_Toilet Paper,Personal Care_Toothpaste,Snacks_Popcorn,Household_Mop,Beverages_Coffee,Dairy_Butter"
9625,"Snacks_Biscuits,Bakery_Croissant"
9626,"Bakery_Donut,Personal Care_Lotion"
9627,"Beverages_Coffee,Dairy_Yogurt,Household_Towel"
9628,"Snacks_Chips,Dairy_Cheese"
9629,"Personal Care_Toothpaste,Personal Care_Soap,Snacks_Cookies,Fruits_Mango,Bakery_Bun"
9630,"Beverages_Juice,Household_Dish Soap,Bakery_Croissant,Bakery_Donut,Snacks_Chips"
9631,"Dairy_Butter,Bakery_Bun"
9632,"Dairy_Butter,Bakery_Donut,Snacks_Popcorn"
9633,"Fruits_Grapes,Personal Care_Soap,Beverages_Soda,Personal Care_Deodorant,Snacks_Biscuits,Beverages_Water,Fruits_Banana"
9634,"Fruits_Mango,Fruits_Orange,Personal Care_Deodorant"
9635,"Beverages_Tea,Beverages_Juice,Dairy_Milk,Fruits_Grapes"
9636,"Fruits_Banana,Fruits_Apple"
9637,"Beverages_Soda,Beverages_Tea,Personal Care_Lotion"
9638,"Fruits_Orange,Bakery_Croissant,Beverages_Coffee,Dairy_Butter"
9639,"Bakery_Cake,Snacks_Biscuits,Dairy_Milk,Dairy_Yogurt"
9640,"Household_Dish Soap,Dairy_Yogurt"
9641,"Fruits_Apple,Household_Dish Soap,Household_Towel,Household_Toilet Paper,Beverages_Tea,Household_Mop"
9642,"Personal Care_Toothpaste,Bakery_Cake"
9643,"Household_Toilet Paper,Dairy_Cream,Personal Care_Soap"
9644,"Beverages_Juice,Snacks_Cookies,Personal Care_Toothpaste,Personal Care_Deodorant,Fruits_Apple,Household_Mop,Beverages_Soda"
9645,"Bakery_Croissant,Personal Care_Soap,Beverages_Water,Beverages_Juice"
9646,"Fruits_Banana,Personal Care_Soap,Personal Care_Shampoo"
9647,"Fruits_Grapes,Personal Care_Soap,Snacks_Cookies,Beverages_Soda,Household_Mop,Snacks_Biscuits"
9648,"Snacks_Popcorn,Household_Mop,Beverages_Tea,Fruits_Orange,Household_Dish Soap,Dairy_Yogurt,Fruits_Grapes"
9649,"Household_Towel,Beverages_Juice,Household_Dish Soap,Dairy_Yogurt,Beverages_Coffee,Personal Care_Soap"
9650,"Beverages_Soda,Bakery_Bun,Beverages_Tea,Dairy_Yogurt,Beverages_Juice,Bakery_Croissant"
9651,"Household_Towel,Household_Detergent,Snacks_Popcorn"
9652,"Bakery_Cake,Snacks_Cookies"
9653,"Bakery_Bun,Bakery_Cake,Personal Care_Deodorant,Household_Towel,Personal Care_Lotion,Beverages_Coffee"
9654,"Snacks_Chocolate,Beverages_Soda,Dairy_Cheese,Dairy_Butter,Beverages_Coffee,Bakery_Croissant,Beverages_Water"
9655,"Fruits_Orange,Dairy_Milk,Household_Towel"
9656,"Bakery_Croissant,Dairy_Cheese,Beverages_Soda,Snacks_Biscuits,Bakery_Donut,Bakery_Cake,Beverages_Coffee"
9657,"Snacks_Chocolate,Fruits_Orange,Beverages_Water"
9658,"Fruits_Mango,Personal Care_Soap,Snacks_Cookies"
9659,"Beverages_Water,Beverages_Coffee,Beverages_Soda,Bakery_Donut,Household_Towel"
9660,"Personal Care_Soap,Personal Care_Shampoo"
9661,"Household_Detergent,Personal Care_Toothpaste,Fruits_Apple,Dairy_Cheese,Dairy_Milk,Household_Toilet Paper,Snacks_Chocolate"
9662,"Household_Detergent,Snacks_Chocolate"
9663,"Fruits_Apple,Snacks_Biscuits,Beverages_Juice,Personal Care_Lotion,Bakery_Croissant,Beverages_Water"
9664,"Bakery_Bread,Personal Care_Lotion,Household_Dish Soap,Snacks_Cookies,Beverages_Juice"
9665,"Household_Toilet Paper,Household_Dish Soap,Household_Towel,Snacks_Chocolate"
9666,"Household_Towel,Fruits_Orange,Personal Care_Lotion,Snacks_Chocolate,Snacks_Cookies,Household_Detergent,Bakery_Donut"
9667,"Bakery_Croissant,Dairy_Milk,Household_Dish Soap,Household_Toilet Paper,Bakery_Cake,Personal Care_Toothpaste"
9668,"Fruits_Grapes,Bakery_Croissant,Household_Dish Soap"
9669,"Fruits_Apple,Fruits_Banana,Bakery_Croissant"
9670,"Household_Detergent,Snacks_Biscuits,Beverages_Juice,Household_Towel,Household_Dish Soap"
9671,"Personal Care_Deodorant,Dairy_Milk,Beverages_Juice,Household_Mop,Fruits_Grapes,Household_Dish Soap,Household_Detergent"
9672,"Beverages_Coffee,Snacks_Chips,Dairy_Cheese,Dairy_Butter"
9673,"Bakery_Bun,Personal Care_Deodorant"
9674,"Personal Care_Toothpaste,Snacks_Biscuits,Dairy_Butter"
9675,"Household_Toilet Paper,Fruits_Orange,Personal Care_Lotion,Dairy_Yogurt"
9676,"Bakery_Bread,Snacks_Cookies,Snacks_Biscuits,Household_Toilet Paper,Household_Detergent,Dairy_Butter"
9677,"Beverages_Soda,Personal Care_Toothpaste,Dairy_Milk"
9678,"Beverages_Water,Dairy_Cream"
9679,"Household_Mop,Household_Towel"
9680,"Personal Care_Soap,Snacks_Chips,Household_Toilet Paper,Dairy_Yogurt,Snacks_Biscuits"
9681,"Dairy_Cheese,Bakery_Donut,Fruits_Apple,Fruits_Mango,Personal Care_Shampoo,Household_Toilet Paper,Dairy_Milk"
9682,"Snacks_Chips,Household_Dish Soap,Dairy_Cheese,Snacks_Biscuits"
9683,"Fruits_Orange,Fruits_Grapes"
9684,"Snacks_Cookies,Bakery_Donut,Beverages_Water,Dairy_Yogurt,Fruits_Orange"
9685,"Dairy_Cheese,Bakery_Bun,Household_Toilet Paper,Dairy_Milk,Dairy_Cream,Dairy_Butter"
9686,"Snacks_Chocolate,Dairy_Cream"
9687,"Fruits_Grapes,Dairy_Yogurt"
9688,"Beverages_Juice,Fruits_Apple,Personal Care_Soap,Personal Care_Toothpaste,Fruits_Orange"
9689,"Dairy_Milk,Personal Care_Lotion"
9690,"Dairy_Milk,Personal Care_Deodorant,Snacks_Chocolate,Beverages_Tea"
9691,"Bakery_Cake,Snacks_Popcorn"
9692,"Snacks_Biscuits,Bakery_Donut,Beverages_Soda,Snacks_Chocolate,Household_Toilet Paper,Dairy_Milk"
9693,"Personal Care_Deodorant,Beverages_Coffee,Household_Detergent,Bakery_Cake,Fruits_Banana,Household_Towel"
9694,"Personal Care_Lotion,Dairy_Cream,Beverages_Soda"
9695,"Household_Dish Soap,Bakery_Croissant,Snacks_Biscuits,Snacks_Popcorn,Snacks_Chips"
9696,"Beverages_Tea,Dairy_Yogurt,Snacks_Chips,Snacks_Chocolate,Household_Detergent,Beverages_Soda"
9697,"Bakery_Donut,Personal Care_Toothpaste"
9698,"Beverages_Water,Personal Care_Toothpaste,Snacks_Cookies,Household_Toilet Paper"
9699,"Personal Care_Lotion,Snacks_Chips,Dairy_Yogurt"
9700,"Snacks_Biscuits,Snacks_Chocolate,Bakery_Bun,Snacks_Popcorn,Household_Towel"
9701,"Dairy_Cream,Snacks_Cookies,Personal Care_Toothpaste"
9702,"Household_Detergent,Snacks_Cookies,Dairy_Cream,Snacks_Popcorn,Personal Care_Lotion,Beverages_Tea"
9703,"Beverages_Soda,Snacks_Popcorn,Beverages_Juice,Bakery_Cake"
9704,"Household_Towel,Fruits_Mango,Personal Care_Shampoo,Dairy_Yogurt,Beverages_Coffee,Household_Toilet Paper"
9705,"Household_Towel,Dairy_Butter,Beverages_Juice"
9706,"Fruits_Apple,Fruits_Mango,Bakery_Donut"
9707,"Beverages_Tea,Dairy_Yogurt,Bakery_Bread,Household_Dish Soap"
9708,"Personal Care_Deodorant,Dairy_Milk,Fruits_Grapes,Dairy_Butter"
9709,"Personal Care_Soap,Household_Mop,Bakery_Bun,Snacks_Chips,Bakery_Croissant"
9710,"Dairy_Cheese,Snacks_Popcorn"
9711,"Household_Toilet Paper,Personal Care_Lotion"
9712,"Fruits_Apple,Bakery_Bun"
9713,"Household_Detergent,Bakery_Donut,Dairy_Cheese"
9714,"Personal Care_Toothpaste,Household_Toilet Paper,Snacks_Biscuits,Household_Detergent,Fruits_Banana,Fruits_Apple"
9715,"Snacks_Chips,Dairy_Cream,Beverages_Water,Personal Care_Toothpaste,Fruits_Mango,Personal Care_Shampoo,Snacks_Biscuits"
9716,"Bakery_Cake,Bakery_Donut,Beverages_Juice,Beverages_Tea"
9717,"Beverages_Tea,Snacks_Chips,Fruits_Mango,Household_Toilet Paper,Household_Dish Soap,Bakery_Bun,Dairy_Cream"
9718,"Dairy_Yogurt,Dairy_Cream,Household_Towel,Personal Care_Shampoo,Beverages_Juice"
9719,"Fruits_Apple,Personal Care_Shampoo,Snacks_Popcorn,Beverages_Water,Dairy_Yogurt,Beverages_Tea"
9720,"Fruits_Orange,Snacks_Biscuits,Personal Care_Shampoo,Personal Care_Deodorant"
9721,"Beverages_Soda,Dairy_Yogurt,Bakery_Croissant,Personal Care_Deodorant"
9722,"Beverages_Water,Fruits_Banana,Snacks_Biscuits,Fruits_Orange,Dairy_Milk"
9723,"Household_Dish Soap,Beverages_Juice,Beverages_Water,Household_Toilet Paper,Dairy_Yogurt,Fruits_Mango"
9724,"Beverages_Soda,Personal Care_Shampoo,Bakery_Bread,Beverages_Water,Household_Towel"
9725,"Dairy_Butter,Fruits_Grapes,Dairy_Milk,Bakery_Croissant,Personal Care_Toothpaste,Beverages_Juice"
9726,"Snacks_Biscuits,Bakery_Cake,Personal Care_Lotion,Personal Care_Soap,Household_Mop,Snacks_Popcorn,Beverages_Water"
9727,"Personal Care_Lotion,Snacks_Chips,Fruits_Mango,Dairy_Yogurt"
9728,"Snacks_Biscuits,Bakery_Bun,Personal Care_Soap,Bakery_Cake,Household_Detergent,Dairy_Cheese,Beverages_Coffee"
9729,"Snacks_Popcorn,Snacks_Biscuits,Personal Care_Toothpaste,Bakery_Bun,Personal Care_Soap,Bakery_Donut,Bakery_Croissant"
9730,"Bakery_Bread,Personal Care_Soap,Beverages_Coffee,Personal Care_Shampoo,Beverages_Tea"
9731,"Household_Dish Soap,Snacks_Popcorn,Bakery_Cake,Beverages_Water,Personal Care_Lotion,Household_Toilet Paper"
9732,"Fruits_Mango,Beverages_Tea,Dairy_Butter,Fruits_Banana"
9733,"Fruits_Banana,Personal Care_Shampoo,Dairy_Milk"
9734,"Fruits_Mango,Snacks_Chocolate,Bakery_Croissant,Dairy_Milk,Personal Care_Deodorant,Dairy_Butter"
9735,"Fruits_Orange,Personal Care_Deodorant"
9736,"Snacks_Biscuits,Fruits_Mango,Beverages_Soda,Beverages_Coffee,Snacks_Popcorn"
9737,"Bakery_Croissant,Fruits_Banana,Household_Mop,Bakery_Donut,Beverages_Tea"
9738,"Bakery_Croissant,Snacks_Biscuits,Beverages_Tea,Household_Mop,Dairy_Butter"
9739,"Household_Mop,Dairy_Butter,Bakery_Donut,Personal Care_Lotion,Household_Detergent,Personal Care_Shampoo"
9740,"Personal Care_Deodorant,Beverages_Water,Household_Towel,Dairy_Cream,Snacks_Chips"
9741,"Beverages_Soda,Dairy_Butter,Personal Care_Lotion,Dairy_Milk,Personal Care_Shampoo"
9742,"Personal Care_Toothpaste,Dairy_Milk,Personal Care_Lotion,Beverages_Tea,Snacks_Popcorn,Fruits_Banana"
9743,"Fruits_Orange,Household_Toilet Paper,Beverages_Soda,Beverages_Water"
9744,"Personal Care_Toothpaste,Dairy_Milk"
9745,"Bakery_Bun,Bakery_Bread,Fruits_Banana,Dairy_Milk,Household_Towel"
9746,"Household_Dish Soap,Bakery_Donut,Fruits_Grapes,Bakery_Bread,Fruits_Orange,Personal Care_Deodorant"
9747,"Snacks_Chocolate,Dairy_Yogurt"
9748,"Snacks_Biscuits,Bakery_Donut,Snacks_Popcorn,Fruits_Grapes"
9749,"Household_Toilet Paper,Bakery_Croissant,Beverages_Tea,Dairy_Yogurt,Personal Care_Shampoo"
9750,"Fruits_Apple,Bakery_Bun,Personal Care_Lotion,Fruits_Banana,Personal Care_Soap,Snacks_Cookies"
9751,"Personal Care_Shampoo,Household_Towel,Dairy_Milk"
9752,"Beverages_Tea,Bakery_Bread,Bakery_Bun,Beverages_Coffee,Dairy_Milk"
9753,"Personal Care_Toothpaste,Bakery_Donut,Snacks_Chips,Bakery_Bread,Personal Care_Soap,Fruits_Apple"
9754,"Fruits_Orange,Personal Care_Deodorant,Household_Towel,Bakery_Bread,Snacks_Biscuits,Personal Care_Toothpaste"
9755,"Fruits_Banana,Dairy_Yogurt,Beverages_Tea"
9756,"Personal Care_Toothpaste,Fruits_Banana,Dairy_Yogurt"
9757,"Fruits_Banana,Dairy_Cheese,Household_Towel,Beverages_Soda,Dairy_Milk,Fruits_Apple"
9758,"Snacks_Chocolate,Beverages_Coffee,Dairy_Butter,Beverages_Juice,Personal Care_Deodorant"
9759,"Beverages_Juice,Fruits_Orange"
9760,"Personal Care_Soap,Bakery_Cake,Beverages_Water,Snacks_Popcorn,Bakery_Croissant,Dairy_Butter"
9761,"Snacks_Biscuits,Personal Care_Soap,Beverages_Coffee,Dairy_Butter,Bakery_Cake"
9762,"Bakery_Cake,Fruits_Grapes,Bakery_Bread,Household_Mop,Snacks_Chocolate,Snacks_Biscuits,Household_Toilet Paper"
9763,"Beverages_Water,Personal Care_Shampoo,Bakery_Donut,Personal Care_Soap"
9764,"Bakery_Bread,Fruits_Apple,Beverages_Coffee,Personal Care_Deodorant,Household_Detergent"
9765,"Snacks_Chips,Personal Care_Soap,Fruits_Banana,Personal Care_Deodorant,Dairy_Butter,Beverages_Coffee,Beverages_Soda"
9766,"Snacks_Biscuits,Beverages_Soda"
9767,"Fruits_Grapes,Beverages_Soda,Bakery_Bread,Personal Care_Shampoo,Bakery_Cake,Bakery_Bun,Household_Toilet Paper"
